account_id,contract_id,MOC,POC,FOM,num_created_tickets,num_closed_tickets,median_resolution_time,max_resolution_time,median_response_time,max_response_time,median_num_previous_subject,max_num_previous_subject,num_high_critical_tickets,num_open_tickets,ischr,isup,mom_num_created_tickets,mom_num_closed_tickets,mom_median_resolution_time,mom_max_resolution_time,mom_median_response_time,mom_max_response_time,mom_num_high_critical_tickets,mom_num_open_tickets,contract_year,num_created_tickets_label,num_created_tickets_median_ischr,num_created_tickets_median_isup,num_closed_tickets_label,num_closed_tickets_median_ischr,num_closed_tickets_median_isup,median_resolution_time_label,median_resolution_time_median_ischr,median_resolution_time_median_isup,max_resolution_time_label,max_resolution_time_median_ischr,max_resolution_time_median_isup,median_response_time_label,median_response_time_median_ischr,median_response_time_median_isup,max_response_time_label,max_response_time_median_ischr,max_response_time_median_isup,num_high_critical_tickets_label,num_high_critical_tickets_median_ischr,num_high_critical_tickets_median_isup,median_num_previous_subject_label,median_num_previous_subject_median_ischr,median_num_previous_subject_median_isup
account_26,contract_3_2_6,10,0.8333333333333334,2021-12-01,2,1,44,76,3,5,2,2,1,1,0,1,1.0,0.0,32.0,64.0,2.0,4.0,0.0,1.0,2021,healthy,1.0,1.0,normal,1.0,1.0,healthy,41.0,38.0,healthy,53.0,39.0,risky,7.0,1.0,risky,7.0,2.0,normal,0.0,1.0,healthy,0.0,1.0
account_26,contract_3_2_6,11,0.9166666666666666,2022-01-01,2,2,44,76,3,5,2,2,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,normal,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,healthy,5.0,2.0,normal,1.0,1.0,healthy,1.0,1.0
account_26,contract_3_2_6,12,1.0,2022-02-01,2,2,44,76,3,5,2,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,normal,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,healthy,5.0,2.0,normal,1.0,1.0,healthy,1.0,1.0
account_26,contract_3_3_1,5,0.4166666666666667,2022-07-01,1,0,38,38,6,6,0,0,0,1,1,0,,,,,,,,,2022,normal,1.0,1.0,risky,1.0,1.0,risky,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,risky,1.0,1.0
account_26,contract_3_3_1,6,0.5,2022-08-01,1,1,38,38,6,6,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2022,normal,1.0,1.0,normal,1.0,1.0,risky,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,risky,1.0,1.0
account_26,contract_3_3_1,7,0.5833333333333334,2022-09-01,1,1,38,38,6,6,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,risky,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_26,contract_3_3_1,8,0.6666666666666666,2022-10-01,1,1,38,38,6,6,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,risky,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,risky,1.0,1.0
account_26,contract_3_3_1,9,0.75,2022-11-01,1,1,38,38,6,6,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,risky,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_26,contract_3_3_1,10,0.8333333333333334,2022-12-01,1,1,38,38,6,6,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,risky,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_26,contract_3_3_1,11,0.9166666666666666,2023-01-01,1,1,38,38,6,6,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,normal,1.0,1.0,normal,1.0,1.0,risky,43.0,46.0,risky,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,risky,1.0,1.0,risky,1.0,1.0
account_26,contract_3_3_1,12,1.0,2023-02-01,1,1,38,38,6,6,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,normal,1.0,1.0,normal,1.0,1.0,risky,43.0,46.0,risky,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,risky,1.0,1.0,normal,1.0,1.0
account_260,contract_22_1_15,2,0.16666666666666666,2021-11-01,1,1,46,46,6,6,0,0,0,0,0,1,,,,,,,,,2021,normal,1.0,1.0,normal,1.0,1.0,healthy,41.0,38.0,risky,53.0,39.0,risky,7.0,1.0,risky,7.0,2.0,normal,0.0,1.0,normal,0.0,1.0
account_260,contract_22_1_15,3,0.25,2021-12-01,1,1,46,46,6,6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,normal,1.0,1.0,normal,1.0,1.0,healthy,41.0,38.0,risky,53.0,39.0,risky,7.0,1.0,risky,7.0,2.0,normal,0.0,1.0,normal,0.0,1.0
account_260,contract_22_1_15,4,0.3333333333333333,2022-01-01,1,1,46,46,6,6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,risky,1.0,1.0
account_260,contract_22_1_15,5,0.4166666666666667,2022-02-01,1,1,46,46,6,6,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_260,contract_22_1_15,6,0.5,2022-03-01,1,1,46,46,6,6,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_260,contract_22_1_15,7,0.5833333333333334,2022-04-01,1,1,46,46,6,6,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_260,contract_22_1_15,8,0.6666666666666666,2022-05-01,1,1,46,46,6,6,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_260,contract_22_1_15,9,0.75,2022-06-01,1,1,46,46,6,6,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_260,contract_22_1_15,10,0.8333333333333334,2022-07-01,1,1,46,46,6,6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,risky,1.0,1.0
account_260,contract_22_1_15,11,0.9166666666666666,2022-08-01,1,1,46,46,6,6,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_260,contract_22_1_15,12,1.0,2022-09-01,1,1,46,46,6,6,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_260,contract_22_3_3,6,0.5,2024-03-01,1,0,76,76,1,1,0,0,1,1,1,0,,,,,,,,,2024,normal,1.0,1.0,risky,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_260,contract_22_3_3,7,0.5833333333333334,2024-04-01,1,0,76,76,1,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,normal,1.0,1.0,risky,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_260,contract_22_3_3,8,0.6666666666666666,2024-05-01,1,1,76,76,1,1,0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2024,normal,1.0,1.0,normal,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_260,contract_22_3_3,9,0.75,2024-06-01,2,2,47,76,2,3,2,2,2,0,1,0,1.0,1.0,-29.0,0.0,1.0,2.0,1.0,0.0,2024,healthy,1.0,1.0,healthy,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,healthy,1.0,1.0,healthy,1.0,1.0
account_260,contract_22_3_3,10,0.8333333333333334,2024-07-01,2,2,47,76,2,3,2,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,healthy,1.0,1.0,healthy,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,healthy,1.0,1.0,healthy,1.0,1.0
account_260,contract_22_3_3,11,0.9166666666666666,2024-08-01,2,2,47,76,2,3,2,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,healthy,1.0,1.0,healthy,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,healthy,1.0,1.0,healthy,1.0,1.0
account_260,contract_22_3_3,12,1.0,2024-09-01,2,2,47,76,2,3,1,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,healthy,1.0,1.0,healthy,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,healthy,1.0,1.0,normal,1.0,1.0
account_261,contract_22_1_16,4,0.3333333333333333,2022-01-01,1,0,56,56,16,16,0,0,0,1,0,0,,,,,,,,,2022,normal,1.0,1.0,risky,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,risky,1.0,1.0
account_261,contract_22_1_16,5,0.4166666666666667,2022-02-01,1,1,56,56,16,16,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,risky,1.0,1.0
account_261,contract_22_1_16,6,0.5,2022-03-01,1,1,56,56,16,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,risky,1.0,1.0
account_261,contract_22_1_16,7,0.5833333333333334,2022-04-01,1,1,56,56,16,16,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_261,contract_22_1_16,8,0.6666666666666666,2022-05-01,1,1,56,56,16,16,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_261,contract_22_1_16,9,0.75,2022-06-01,1,1,56,56,16,16,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_261,contract_22_1_16,10,0.8333333333333334,2022-07-01,2,2,44,56,8,16,2,2,1,0,0,0,1.0,1.0,-12.0,0.0,-8.0,0.0,1.0,0.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,normal,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,normal,1.0,1.0,healthy,1.0,1.0
account_261,contract_22_1_16,11,0.9166666666666666,2022-08-01,3,3,32,56,1,16,1,3,2,0,0,0,1.0,1.0,-12.0,0.0,-7.0,0.0,1.0,0.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,risky,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,healthy,5.0,2.0,healthy,1.0,1.0,normal,1.0,1.0
account_261,contract_22_1_16,12,1.0,2022-09-01,3,3,32,56,1,16,2,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,risky,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,healthy,5.0,2.0,healthy,1.0,1.0,healthy,1.0,1.0
account_262,contract_22_3_5,2,0.16666666666666666,2023-11-01,1,0,57,57,1,1,0,0,1,1,1,0,,,,,,,,,2023,normal,1.0,1.0,risky,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,risky,3.0,2.0,risky,4.0,3.0,normal,1.0,1.0,risky,1.0,1.0
account_262,contract_22_3_5,3,0.25,2023-12-01,1,1,57,57,1,1,1,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2023,normal,1.0,1.0,normal,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,risky,3.0,2.0,risky,4.0,3.0,normal,1.0,1.0,normal,1.0,1.0
account_262,contract_22_3_5,4,0.3333333333333333,2024-01-01,1,1,57,57,1,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,normal,1.0,1.0,normal,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_262,contract_22_3_5,5,0.4166666666666667,2024-02-01,1,1,57,57,1,1,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,normal,1.0,1.0,normal,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,normal,1.0,1.0,normal,1.0,1.0
account_262,contract_22_3_5,6,0.5,2024-03-01,1,1,57,57,1,1,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,normal,1.0,1.0,normal,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,normal,1.0,1.0,normal,1.0,1.0
account_262,contract_22_3_5,7,0.5833333333333334,2024-04-01,1,1,57,57,1,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,normal,1.0,1.0,normal,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_262,contract_22_3_5,8,0.6666666666666666,2024-05-01,1,1,57,57,1,1,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,normal,1.0,1.0,normal,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,normal,1.0,1.0,normal,1.0,1.0
account_262,contract_22_3_5,9,0.75,2024-06-01,1,1,57,57,1,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,normal,1.0,1.0,normal,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_262,contract_22_3_5,10,0.8333333333333334,2024-07-01,1,1,57,57,1,1,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,normal,1.0,1.0,normal,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,normal,1.0,1.0,normal,1.0,1.0
account_262,contract_22_3_5,11,0.9166666666666666,2024-08-01,1,1,57,57,1,1,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,normal,1.0,1.0,normal,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,normal,1.0,1.0,normal,1.0,1.0
account_262,contract_22_3_5,12,1.0,2024-09-01,1,1,57,57,1,1,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,normal,1.0,1.0,normal,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,normal,1.0,1.0,normal,1.0,1.0
account_263,contract_22_1_18,8,0.6666666666666666,2022-05-01,1,1,57,57,1,1,0,0,1,0,0,1,,,,,,,,,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_263,contract_22_1_18,9,0.75,2022-06-01,1,1,57,57,1,1,1,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,normal,1.0,1.0
account_263,contract_22_1_18,10,0.8333333333333334,2022-07-01,1,1,57,57,1,1,1,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,normal,1.0,1.0
account_263,contract_22_1_18,11,0.9166666666666666,2022-08-01,1,1,57,57,1,1,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_263,contract_22_1_18,12,1.0,2022-09-01,1,1,57,57,1,1,1,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,normal,1.0,1.0
account_263,contract_22_2_14,9,0.75,2023-06-01,1,1,16,16,8,8,0,0,0,0,0,0,,,,,,,,,2023,normal,1.0,1.0,normal,1.0,1.0,risky,43.0,46.0,risky,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,risky,1.0,1.0,risky,1.0,1.0
account_263,contract_22_2_14,10,0.8333333333333334,2023-07-01,1,1,16,16,8,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,normal,1.0,1.0,normal,1.0,1.0,risky,43.0,46.0,risky,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,risky,1.0,1.0,risky,1.0,1.0
account_263,contract_22_2_14,11,0.9166666666666666,2023-08-01,1,1,16,16,8,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,normal,1.0,1.0,normal,1.0,1.0,risky,43.0,46.0,risky,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,risky,1.0,1.0,risky,1.0,1.0
account_263,contract_22_2_14,12,1.0,2023-09-01,1,1,16,16,8,8,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,normal,1.0,1.0,normal,1.0,1.0,risky,43.0,46.0,risky,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,risky,1.0,1.0,normal,1.0,1.0
account_263,contract_22_4_1,6,0.5,2025-03-01,1,0,76,76,2,2,0,0,1,1,0,0,,,,,,,,,2025,normal,1.0,1.0,risky,1.0,1.0,healthy,48.0,43.0,healthy,57.0,49.0,risky,3.0,3.0,risky,3.0,3.0,normal,1.0,1.0,risky,1.0,1.0
account_263,contract_22_4_1,7,0.5833333333333334,2025-04-01,1,0,76,76,2,2,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,normal,1.0,1.0,risky,1.0,1.0,healthy,48.0,43.0,healthy,57.0,49.0,risky,3.0,3.0,risky,3.0,3.0,normal,1.0,1.0,risky,1.0,1.0
account_263,contract_22_4_1,8,0.6666666666666666,2025-05-01,2,1,75,76,2,2,1,2,2,1,0,0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,2025,healthy,1.0,1.0,normal,1.0,1.0,healthy,48.0,43.0,healthy,57.0,49.0,risky,3.0,3.0,risky,3.0,3.0,healthy,1.0,1.0,normal,1.0,1.0
account_263,contract_22_4_1,9,0.75,2025-06-01,2,1,75,76,2,2,0,1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,healthy,1.0,1.0,normal,1.0,1.0,healthy,48.0,43.0,healthy,57.0,49.0,risky,3.0,3.0,risky,3.0,3.0,healthy,1.0,1.0,risky,1.0,1.0
account_263,contract_22_4_1,10,0.8333333333333334,2025-07-01,2,2,75,76,2,2,1,2,2,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2025,healthy,1.0,1.0,healthy,1.0,1.0,healthy,48.0,43.0,healthy,57.0,49.0,risky,3.0,3.0,risky,3.0,3.0,healthy,1.0,1.0,normal,1.0,1.0
account_263,contract_22_4_1,11,0.9166666666666666,2025-08-01,2,2,75,76,2,2,1,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,healthy,1.0,1.0,healthy,1.0,1.0,healthy,48.0,43.0,healthy,57.0,49.0,risky,3.0,3.0,risky,3.0,3.0,healthy,1.0,1.0,normal,1.0,1.0
account_263,contract_22_4_1,12,1.0,2025-09-01,2,2,75,76,2,2,1,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,healthy,1.0,1.0,healthy,1.0,1.0,healthy,48.0,43.0,healthy,57.0,49.0,risky,3.0,3.0,risky,3.0,3.0,healthy,1.0,1.0,normal,1.0,1.0
account_264,contract_23_1_1,7,0.5833333333333334,2022-05-01,1,0,68,68,5,5,0,0,0,1,1,0,,,,,,,,,2022,normal,1.0,1.0,risky,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,risky,1.0,1.0
account_264,contract_23_1_1,8,0.6666666666666666,2022-06-01,1,1,68,68,5,5,1,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_264,contract_23_1_1,9,0.75,2022-07-01,1,1,68,68,5,5,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,risky,1.0,1.0
account_264,contract_23_1_1,10,0.8333333333333334,2022-08-01,2,2,40,68,3,5,0,1,1,0,1,0,1.0,1.0,-28.0,0.0,-2.0,0.0,1.0,0.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,risky,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,healthy,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_264,contract_23_1_1,11,0.9166666666666666,2022-09-01,4,3,44,68,2,5,1,2,2,1,1,0,2.0,1.0,4.0,0.0,-1.0,0.0,1.0,1.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,normal,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,healthy,5.0,2.0,healthy,1.0,1.0,normal,1.0,1.0
account_264,contract_23_1_1,12,1.0,2022-10-01,4,4,44,68,2,5,2,3,2,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,normal,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,healthy,5.0,2.0,healthy,1.0,1.0,healthy,1.0,1.0
account_266,contract_23_1_3,2,0.16666666666666666,2021-12-01,1,0,69,69,1,1,0,0,1,1,1,0,,,,,,,,,2021,normal,1.0,1.0,risky,1.0,1.0,healthy,41.0,38.0,healthy,53.0,39.0,risky,7.0,1.0,risky,7.0,2.0,normal,0.0,1.0,normal,0.0,1.0
account_266,contract_23_1_3,3,0.25,2022-01-01,1,0,69,69,1,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,risky,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_266,contract_23_1_3,4,0.3333333333333333,2022-02-01,1,1,69,69,1,1,1,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,normal,1.0,1.0
account_266,contract_23_1_3,5,0.4166666666666667,2022-03-01,1,1,69,69,1,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_266,contract_23_1_3,6,0.5,2022-04-01,1,1,69,69,1,1,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,normal,1.0,1.0
