account_id,contract_id,FOM,MOC,POC,total_user,active_user,session_duration,feature_adoption,usage_frequency,usage_recency,usage_recency_d,mom_active_user,mom_session_duration,mom_feature_adoption,mom_usage_frequency,contract_end_date,contract_status,pre_active_users,contract_year,active_user_label,active_user_median_ischr,active_user_median_isup,session_duration_label,session_duration_median_ischr,session_duration_median_isup,feature_adoption_label,feature_adoption_median_ischr,feature_adoption_median_isup,usage_frequency_label,usage_frequency_median_ischr,usage_frequency_median_isup,usage_recency_d_label,usage_recency_d_median_ischr,usage_recency_d_median_isup,pre_active_users_label,pre_active_users_median_ischr,pre_active_users_median_isup
account_182,contract_18_1_1,2022-04-01,11,0.9166666666666666,25.0,6,129,12,10,2022-04-03,2,-8,-168,0,0,2022-05-31,churned,0.24,2022,risky,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,healthy,7.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_182,contract_18_1_1,2022-05-01,12,1.0,25.0,1,330,12,7,2022-05-27,26,-5,201,0,-3,2022-05-31,churned,0.04,2022,risky,7.0,6.0,healthy,270.0,268.0,normal,12.0,12.0,healthy,7.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_183,contract_18_1_2,2021-06-01,1,0.0833333333333333,32.0,10,329,4,9,2021-06-26,25,0,0,0,0,2022-05-31,churned,0.3125,2021,healthy,8.0,6.0,healthy,253.5,272.0,risky,11.0,12.0,healthy,7.5,6.0,healthy,12.5,14.0,risky,0.583916083916084,0.4666666666666667
account_183,contract_18_1_2,2021-07-01,2,0.1666666666666666,32.0,6,81,5,2,2021-07-02,1,-4,-248,0,-7,2022-05-31,churned,0.1875,2021,risky,8.0,6.0,risky,253.5,272.0,risky,11.0,12.0,risky,7.5,6.0,risky,12.5,14.0,risky,0.583916083916084,0.4666666666666667
account_183,contract_18_1_2,2021-08-01,3,0.25,32.0,26,154,10,6,2021-08-20,19,20,73,0,4,2022-05-31,churned,0.8125,2021,healthy,8.0,6.0,risky,253.5,272.0,risky,11.0,12.0,risky,7.5,6.0,healthy,12.5,14.0,healthy,0.583916083916084,0.4666666666666667
account_183,contract_18_1_2,2021-09-01,4,0.3333333333333333,32.0,1,415,10,12,2021-09-11,10,-25,261,0,6,2022-05-31,churned,0.03125,2021,risky,8.0,6.0,healthy,253.5,272.0,risky,11.0,12.0,healthy,7.5,6.0,risky,12.5,14.0,risky,0.583916083916084,0.4666666666666667
account_183,contract_18_1_2,2021-10-01,5,0.4166666666666667,32.0,30,97,10,6,2021-10-16,15,29,-318,0,-6,2022-05-31,churned,0.9375,2021,healthy,8.0,6.0,risky,253.5,272.0,risky,11.0,12.0,risky,7.5,6.0,healthy,12.5,14.0,healthy,0.583916083916084,0.4666666666666667
account_183,contract_18_1_2,2021-11-01,6,0.5,32.0,30,417,10,7,2021-11-11,10,0,320,0,1,2022-05-31,churned,0.9375,2021,healthy,8.0,6.0,healthy,253.5,272.0,risky,11.0,12.0,risky,7.5,6.0,risky,12.5,14.0,healthy,0.583916083916084,0.4666666666666667
account_183,contract_18_1_2,2021-12-01,7,0.5833333333333334,32.0,22,335,10,5,2021-12-26,25,-8,-82,0,-2,2022-05-31,churned,0.6875,2021,healthy,8.0,6.0,healthy,253.5,272.0,risky,11.0,12.0,risky,7.5,6.0,healthy,12.5,14.0,healthy,0.583916083916084,0.4666666666666667
account_183,contract_18_1_2,2022-01-01,8,0.6666666666666666,32.0,6,133,12,4,2022-01-07,6,-16,-202,0,-1,2022-05-31,churned,0.1875,2022,risky,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_183,contract_18_1_2,2022-02-01,9,0.75,32.0,8,188,12,3,2022-02-28,27,2,55,0,-1,2022-05-31,churned,0.25,2022,healthy,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_183,contract_18_1_2,2022-03-01,10,0.8333333333333334,32.0,19,74,12,1,2022-03-28,27,11,-114,0,-2,2022-05-31,churned,0.59375,2022,healthy,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_183,contract_18_1_2,2022-04-01,11,0.9166666666666666,32.0,6,112,12,1,2022-04-13,12,-13,38,0,0,2022-05-31,churned,0.1875,2022,risky,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_183,contract_18_1_2,2022-05-01,12,1.0,32.0,17,410,12,1,2022-05-27,26,11,298,0,0,2022-05-31,churned,0.53125,2022,healthy,7.0,6.0,healthy,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_184,contract_18_1_3,2021-06-01,1,0.0833333333333333,22.0,20,174,8,6,2021-06-21,20,0,0,0,0,2022-05-31,unknown,0.9090909090909092,2021,healthy,8.0,6.0,risky,253.5,272.0,risky,11.0,12.0,risky,7.5,6.0,healthy,12.5,14.0,healthy,0.583916083916084,0.4666666666666667
account_184,contract_18_1_3,2021-07-01,2,0.1666666666666666,22.0,1,470,10,6,2021-07-07,6,-19,296,0,0,2022-05-31,unknown,0.0454545454545454,2021,risky,8.0,6.0,healthy,253.5,272.0,risky,11.0,12.0,risky,7.5,6.0,risky,12.5,14.0,risky,0.583916083916084,0.4666666666666667
account_184,contract_18_1_3,2021-08-01,3,0.25,22.0,1,139,11,11,2021-08-15,14,0,-331,0,5,2022-05-31,unknown,0.0454545454545454,2021,risky,8.0,6.0,risky,253.5,272.0,normal,11.0,12.0,healthy,7.5,6.0,normal,12.5,14.0,risky,0.583916083916084,0.4666666666666667
account_184,contract_18_1_3,2021-09-01,4,0.3333333333333333,22.0,11,296,12,1,2021-09-11,10,10,157,0,-10,2022-05-31,unknown,0.5,2021,healthy,8.0,6.0,healthy,253.5,272.0,normal,11.0,12.0,risky,7.5,6.0,risky,12.5,14.0,risky,0.583916083916084,0.4666666666666667
account_184,contract_18_1_3,2021-10-01,5,0.4166666666666667,22.0,1,381,12,6,2021-10-10,9,-10,85,0,5,2022-05-31,unknown,0.0454545454545454,2021,risky,8.0,6.0,healthy,253.5,272.0,normal,11.0,12.0,risky,7.5,6.0,risky,12.5,14.0,risky,0.583916083916084,0.4666666666666667
account_184,contract_18_1_3,2021-11-01,6,0.5,22.0,18,201,12,7,2021-11-08,7,17,-180,0,1,2022-05-31,unknown,0.8181818181818182,2021,healthy,8.0,6.0,risky,253.5,272.0,normal,11.0,12.0,risky,7.5,6.0,risky,12.5,14.0,healthy,0.583916083916084,0.4666666666666667
account_184,contract_18_1_3,2021-12-01,7,0.5833333333333334,22.0,19,75,12,7,2021-12-04,3,1,-126,0,0,2022-05-31,unknown,0.8636363636363636,2021,healthy,8.0,6.0,risky,253.5,272.0,normal,11.0,12.0,risky,7.5,6.0,risky,12.5,14.0,healthy,0.583916083916084,0.4666666666666667
account_184,contract_18_1_3,2022-01-01,8,0.6666666666666666,22.0,4,357,12,6,2022-01-24,23,-15,282,0,-1,2022-05-31,unknown,0.1818181818181818,2022,risky,7.0,6.0,healthy,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_184,contract_18_1_3,2022-02-01,9,0.75,22.0,15,454,12,1,2022-02-02,1,11,97,0,-5,2022-05-31,unknown,0.6818181818181818,2022,healthy,7.0,6.0,healthy,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_184,contract_18_1_3,2022-03-01,10,0.8333333333333334,22.0,5,277,12,8,2022-03-28,27,-10,-177,0,7,2022-05-31,unknown,0.2272727272727272,2022,risky,7.0,6.0,healthy,270.0,268.0,normal,12.0,12.0,healthy,7.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_184,contract_18_1_3,2022-04-01,11,0.9166666666666666,22.0,12,479,12,2,2022-04-21,20,7,202,0,-6,2022-05-31,unknown,0.5454545454545454,2022,healthy,7.0,6.0,healthy,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_184,contract_18_1_3,2022-05-01,12,1.0,22.0,5,446,12,8,2022-05-21,20,-7,-33,0,6,2022-05-31,unknown,0.2272727272727272,2022,risky,7.0,6.0,healthy,270.0,268.0,normal,12.0,12.0,healthy,7.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_184,contract_18_2_1,2022-06-01,1,0.0833333333333333,20.0,8,409,4,10,2022-06-01,0,0,0,0,0,2023-05-31,churned,0.4,2022,healthy,7.0,6.0,healthy,270.0,268.0,risky,12.0,12.0,healthy,7.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_184,contract_18_2_1,2022-07-01,2,0.1666666666666666,20.0,7,157,6,4,2022-07-10,9,-1,-252,0,-6,2023-05-31,churned,0.35,2022,healthy,7.0,6.0,risky,270.0,268.0,risky,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_184,contract_18_2_1,2022-08-01,3,0.25,20.0,1,243,9,3,2022-08-08,7,-6,86,0,-1,2023-05-31,churned,0.05,2022,risky,7.0,6.0,risky,270.0,268.0,risky,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_184,contract_18_2_1,2022-09-01,4,0.3333333333333333,20.0,4,261,10,5,2022-09-05,4,3,18,0,2,2023-05-31,churned,0.2,2022,risky,7.0,6.0,risky,270.0,268.0,risky,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_184,contract_18_2_1,2022-10-01,5,0.4166666666666667,20.0,13,239,12,4,2022-10-10,9,9,-22,0,-1,2023-05-31,churned,0.65,2022,healthy,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_184,contract_18_2_1,2022-11-01,6,0.5,20.0,18,243,12,4,2022-11-01,0,5,4,0,0,2023-05-31,churned,0.9,2022,healthy,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_184,contract_18_2_1,2022-12-01,7,0.5833333333333334,20.0,13,278,12,11,2022-12-22,21,-5,35,0,7,2023-05-31,churned,0.65,2022,healthy,7.0,6.0,healthy,270.0,268.0,normal,12.0,12.0,healthy,7.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_184,contract_18_2_1,2023-01-01,8,0.6666666666666666,20.0,6,357,12,4,2023-01-01,0,-7,79,0,-7,2023-05-31,churned,0.3,2023,risky,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,risky,14.0,14.0,risky,0.5,0.5
account_184,contract_18_2_1,2023-02-01,9,0.75,20.0,17,461,12,6,2023-02-13,12,11,104,0,2,2023-05-31,churned,0.85,2023,healthy,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_184,contract_18_2_1,2023-03-01,10,0.8333333333333334,20.0,14,308,12,10,2023-03-16,15,-3,-153,0,4,2023-05-31,churned,0.7,2023,healthy,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,healthy,14.0,14.0,healthy,0.5,0.5
account_184,contract_18_2_1,2023-04-01,11,0.9166666666666666,20.0,7,443,12,10,2023-04-10,9,-7,135,0,0,2023-05-31,churned,0.35,2023,normal,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,risky,0.5,0.5
account_184,contract_18_2_1,2023-05-01,12,1.0,20.0,5,97,12,10,2023-05-02,1,-2,-346,0,0,2023-05-31,churned,0.25,2023,risky,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,risky,0.5,0.5
account_185,contract_18_1_4,2021-06-01,1,0.0833333333333333,5.0,3,89,10,4,2021-06-06,5,0,0,0,0,2022-05-31,upsell,0.6,2021,risky,8.0,6.0,risky,253.5,272.0,risky,11.0,12.0,risky,7.5,6.0,risky,12.5,14.0,healthy,0.583916083916084,0.4666666666666667
account_185,contract_18_1_4,2021-07-01,2,0.1666666666666666,5.0,2,462,11,1,2021-07-01,0,-1,373,0,-3,2022-05-31,upsell,0.4,2021,risky,8.0,6.0,healthy,253.5,272.0,normal,11.0,12.0,risky,7.5,6.0,risky,12.5,14.0,risky,0.583916083916084,0.4666666666666667
account_185,contract_18_1_4,2021-08-01,3,0.25,5.0,2,166,11,4,2021-08-02,1,0,-296,0,3,2022-05-31,upsell,0.4,2021,risky,8.0,6.0,risky,253.5,272.0,normal,11.0,12.0,risky,7.5,6.0,risky,12.5,14.0,risky,0.583916083916084,0.4666666666666667
account_185,contract_18_1_4,2021-09-01,4,0.3333333333333333,5.0,2,309,12,9,2021-09-10,9,0,143,0,5,2022-05-31,upsell,0.4,2021,risky,8.0,6.0,healthy,253.5,272.0,normal,11.0,12.0,healthy,7.5,6.0,risky,12.5,14.0,risky,0.583916083916084,0.4666666666666667
account_185,contract_18_1_4,2021-10-01,5,0.4166666666666667,5.0,4,178,12,9,2021-10-05,4,2,-131,0,0,2022-05-31,upsell,0.8,2021,risky,8.0,6.0,risky,253.5,272.0,normal,11.0,12.0,healthy,7.5,6.0,risky,12.5,14.0,healthy,0.583916083916084,0.4666666666666667
account_185,contract_18_1_4,2021-11-01,6,0.5,5.0,2,222,12,2,2021-11-12,11,-2,44,0,-7,2022-05-31,upsell,0.4,2021,risky,8.0,6.0,risky,253.5,272.0,normal,11.0,12.0,risky,7.5,6.0,risky,12.5,14.0,risky,0.583916083916084,0.4666666666666667
account_185,contract_18_1_4,2021-12-01,7,0.5833333333333334,5.0,1,160,12,1,2021-12-21,20,-1,-62,0,-1,2022-05-31,upsell,0.2,2021,risky,8.0,6.0,risky,253.5,272.0,normal,11.0,12.0,risky,7.5,6.0,healthy,12.5,14.0,risky,0.583916083916084,0.4666666666666667
account_185,contract_18_1_4,2022-01-01,8,0.6666666666666666,5.0,3,365,12,4,2022-01-13,12,2,205,0,3,2022-05-31,upsell,0.6,2022,risky,7.0,6.0,healthy,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_185,contract_18_1_4,2022-02-01,9,0.75,5.0,1,365,12,9,2022-02-04,3,-2,0,0,5,2022-05-31,upsell,0.2,2022,risky,7.0,6.0,healthy,270.0,268.0,normal,12.0,12.0,healthy,7.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_185,contract_18_1_4,2022-03-01,10,0.8333333333333334,5.0,2,122,12,6,2022-03-03,2,1,-243,0,-3,2022-05-31,upsell,0.4,2022,risky,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_185,contract_18_1_4,2022-04-01,11,0.9166666666666666,5.0,2,210,12,3,2022-04-23,22,0,88,0,-3,2022-05-31,upsell,0.4,2022,risky,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_185,contract_18_1_4,2022-05-01,12,1.0,5.0,2,248,12,6,2022-05-10,9,0,38,0,3,2022-05-31,upsell,0.4,2022,risky,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_185,contract_18_2_2,2022-06-01,1,0.0833333333333333,11.0,6,105,11,5,2022-06-01,0,0,0,0,0,2023-05-31,churned,0.5454545454545454,2022,risky,7.0,6.0,risky,270.0,268.0,risky,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_185,contract_18_2_2,2022-07-01,2,0.1666666666666666,11.0,10,77,12,12,2022-07-19,18,4,-28,0,7,2023-05-31,churned,0.9090909090909092,2022,healthy,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,healthy,7.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_185,contract_18_2_2,2022-08-01,3,0.25,11.0,8,211,12,2,2022-08-12,11,-2,134,0,-10,2023-05-31,churned,0.7272727272727273,2022,healthy,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_185,contract_18_2_2,2022-09-01,4,0.3333333333333333,11.0,6,279,12,4,2022-09-09,8,-2,68,0,2,2023-05-31,churned,0.5454545454545454,2022,risky,7.0,6.0,healthy,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_185,contract_18_2_2,2022-10-01,5,0.4166666666666667,11.0,5,130,12,8,2022-10-07,6,-1,-149,0,4,2023-05-31,churned,0.4545454545454545,2022,risky,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,healthy,7.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_185,contract_18_2_2,2022-11-01,6,0.5,11.0,7,172,12,4,2022-11-02,1,2,42,0,-4,2023-05-31,churned,0.6363636363636364,2022,healthy,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_185,contract_18_2_2,2022-12-01,7,0.5833333333333334,11.0,7,334,12,4,2022-12-22,21,0,162,0,0,2023-05-31,churned,0.6363636363636364,2022,healthy,7.0,6.0,healthy,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_185,contract_18_2_2,2023-01-01,8,0.6666666666666666,11.0,3,150,12,10,2023-01-14,13,-4,-184,0,6,2023-05-31,churned,0.2727272727272727,2023,risky,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,risky,0.5,0.5
account_185,contract_18_2_2,2023-02-01,9,0.75,11.0,4,426,12,1,2023-02-10,9,1,276,0,-9,2023-05-31,churned,0.3636363636363636,2023,risky,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,risky,14.0,14.0,risky,0.5,0.5
account_185,contract_18_2_2,2023-03-01,10,0.8333333333333334,11.0,3,178,12,7,2023-03-16,15,-1,-248,0,6,2023-05-31,churned,0.2727272727272727,2023,risky,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,healthy,14.0,14.0,risky,0.5,0.5
account_185,contract_18_2_2,2023-04-01,11,0.9166666666666666,11.0,4,293,12,2,2023-04-17,16,1,115,0,-5,2023-05-31,churned,0.3636363636363636,2023,risky,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,risky,0.5,0.5
account_185,contract_18_2_2,2023-05-01,12,1.0,11.0,8,442,12,10,2023-05-08,7,4,149,0,8,2023-05-31,churned,0.7272727272727273,2023,healthy,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_186,contract_18_1_5,2021-06-01,1,0.0833333333333333,9.0,7,332,6,12,2021-06-11,10,0,0,0,0,2022-05-31,upsell,0.7777777777777778,2021,risky,8.0,6.0,healthy,253.5,272.0,risky,11.0,12.0,healthy,7.5,6.0,risky,12.5,14.0,healthy,0.583916083916084,0.4666666666666667
account_186,contract_18_1_5,2021-07-01,2,0.1666666666666666,9.0,7,462,11,5,2021-07-06,5,0,130,0,-7,2022-05-31,upsell,0.7777777777777778,2021,risky,8.0,6.0,healthy,253.5,272.0,normal,11.0,12.0,risky,7.5,6.0,risky,12.5,14.0,healthy,0.583916083916084,0.4666666666666667
account_186,contract_18_1_5,2021-08-01,3,0.25,9.0,2,200,11,4,2021-08-23,22,-5,-262,0,-1,2022-05-31,upsell,0.2222222222222222,2021,risky,8.0,6.0,risky,253.5,272.0,normal,11.0,12.0,risky,7.5,6.0,healthy,12.5,14.0,risky,0.583916083916084,0.4666666666666667
account_186,contract_18_1_5,2021-09-01,4,0.3333333333333333,9.0,7,126,12,1,2021-09-13,12,5,-74,0,-3,2022-05-31,upsell,0.7777777777777778,2021,risky,8.0,6.0,risky,253.5,272.0,normal,11.0,12.0,risky,7.5,6.0,risky,12.5,14.0,healthy,0.583916083916084,0.4666666666666667
account_186,contract_18_1_5,2021-10-01,5,0.4166666666666667,9.0,3,234,12,10,2021-10-06,5,-4,108,0,9,2022-05-31,upsell,0.3333333333333333,2021,risky,8.0,6.0,risky,253.5,272.0,normal,11.0,12.0,healthy,7.5,6.0,risky,12.5,14.0,risky,0.583916083916084,0.4666666666666667
account_186,contract_18_1_5,2021-11-01,6,0.5,9.0,5,219,12,4,2021-11-02,1,2,-15,0,-6,2022-05-31,upsell,0.5555555555555556,2021,risky,8.0,6.0,risky,253.5,272.0,normal,11.0,12.0,risky,7.5,6.0,risky,12.5,14.0,risky,0.583916083916084,0.4666666666666667
account_186,contract_18_1_5,2021-12-01,7,0.5833333333333334,9.0,8,159,12,2,2021-12-13,12,3,-60,0,-2,2022-05-31,upsell,0.8888888888888888,2021,healthy,8.0,6.0,risky,253.5,272.0,normal,11.0,12.0,risky,7.5,6.0,risky,12.5,14.0,healthy,0.583916083916084,0.4666666666666667
account_186,contract_18_1_5,2022-01-01,8,0.6666666666666666,9.0,4,245,12,5,2022-01-21,20,-4,86,0,3,2022-05-31,upsell,0.4444444444444444,2022,risky,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_186,contract_18_1_5,2022-02-01,9,0.75,9.0,6,364,12,11,2022-02-06,5,2,119,0,6,2022-05-31,upsell,0.6666666666666666,2022,risky,7.0,6.0,healthy,270.0,268.0,normal,12.0,12.0,healthy,7.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_186,contract_18_1_5,2022-03-01,10,0.8333333333333334,9.0,8,322,12,7,2022-03-27,26,2,-42,0,-4,2022-05-31,upsell,0.8888888888888888,2022,healthy,7.0,6.0,healthy,270.0,268.0,normal,12.0,12.0,healthy,7.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_186,contract_18_1_5,2022-04-01,11,0.9166666666666666,9.0,5,168,12,5,2022-04-15,14,-3,-154,0,-2,2022-05-31,upsell,0.5555555555555556,2022,risky,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_186,contract_18_1_5,2022-05-01,12,1.0,9.0,1,71,12,12,2022-05-09,8,-4,-97,0,7,2022-05-31,upsell,0.1111111111111111,2022,risky,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,healthy,7.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_186,contract_18_2_3,2022-06-01,1,0.0833333333333333,14.0,12,99,4,11,2022-06-04,3,0,0,0,0,2023-05-31,churned,0.8571428571428571,2022,healthy,7.0,6.0,risky,270.0,268.0,risky,12.0,12.0,healthy,7.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_186,contract_18_2_3,2022-07-01,2,0.1666666666666666,14.0,13,282,6,8,2022-07-07,6,1,183,0,-3,2023-05-31,churned,0.9285714285714286,2022,healthy,7.0,6.0,healthy,270.0,268.0,risky,12.0,12.0,healthy,7.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_186,contract_18_2_3,2022-08-01,3,0.25,14.0,2,308,11,7,2022-08-26,25,-11,26,0,-1,2023-05-31,churned,0.1428571428571428,2022,risky,7.0,6.0,healthy,270.0,268.0,risky,12.0,12.0,healthy,7.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_186,contract_18_2_3,2022-09-01,4,0.3333333333333333,14.0,3,207,12,8,2022-09-09,8,1,-101,0,1,2023-05-31,churned,0.2142857142857142,2022,risky,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,healthy,7.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_186,contract_18_2_3,2022-10-01,5,0.4166666666666667,14.0,2,276,12,11,2022-10-02,1,-1,69,0,3,2023-05-31,churned,0.1428571428571428,2022,risky,7.0,6.0,healthy,270.0,268.0,normal,12.0,12.0,healthy,7.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_186,contract_18_2_3,2022-11-01,6,0.5,14.0,3,239,12,1,2022-11-24,23,1,-37,0,-10,2023-05-31,churned,0.2142857142857142,2022,risky,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_186,contract_18_2_3,2022-12-01,7,0.5833333333333334,14.0,12,426,12,6,2022-12-11,10,9,187,0,5,2023-05-31,churned,0.8571428571428571,2022,healthy,7.0,6.0,healthy,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_186,contract_18_2_3,2023-01-01,8,0.6666666666666666,14.0,10,83,12,5,2023-01-03,2,-2,-343,0,-1,2023-05-31,churned,0.7142857142857143,2023,healthy,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_186,contract_18_2_3,2023-02-01,9,0.75,14.0,11,70,12,3,2023-02-04,3,1,-13,0,-2,2023-05-31,churned,0.7857142857142857,2023,healthy,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_186,contract_18_2_3,2023-03-01,10,0.8333333333333334,14.0,13,118,12,4,2023-03-09,8,2,48,0,1,2023-05-31,churned,0.9285714285714286,2023,healthy,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_186,contract_18_2_3,2023-04-01,11,0.9166666666666666,14.0,10,374,12,6,2023-04-22,21,-3,256,0,2,2023-05-31,churned,0.7142857142857143,2023,healthy,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,healthy,0.5,0.5
account_186,contract_18_2_3,2023-05-01,12,1.0,14.0,12,360,12,12,2023-05-07,6,2,-14,0,6,2023-05-31,churned,0.8571428571428571,2023,healthy,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_187,contract_18_1_6,2021-06-01,1,0.0833333333333333,5.0,3,365,9,1,2021-06-24,23,0,0,0,0,2022-05-31,unknown,0.6,2021,risky,8.0,6.0,healthy,253.5,272.0,risky,11.0,12.0,risky,7.5,6.0,healthy,12.5,14.0,healthy,0.583916083916084,0.4666666666666667
account_187,contract_18_1_6,2021-07-01,2,0.1666666666666666,5.0,4,230,10,3,2021-07-11,10,1,-135,0,2,2022-05-31,unknown,0.8,2021,risky,8.0,6.0,risky,253.5,272.0,risky,11.0,12.0,risky,7.5,6.0,risky,12.5,14.0,healthy,0.583916083916084,0.4666666666666667
account_187,contract_18_1_6,2021-08-01,3,0.25,5.0,2,266,11,12,2021-08-15,14,-2,36,0,9,2022-05-31,unknown,0.4,2021,risky,8.0,6.0,normal,253.5,272.0,normal,11.0,12.0,healthy,7.5,6.0,normal,12.5,14.0,risky,0.583916083916084,0.4666666666666667
account_187,contract_18_1_6,2021-09-01,4,0.3333333333333333,5.0,3,86,11,1,2021-09-28,27,1,-180,0,-11,2022-05-31,unknown,0.6,2021,risky,8.0,6.0,risky,253.5,272.0,normal,11.0,12.0,risky,7.5,6.0,healthy,12.5,14.0,healthy,0.583916083916084,0.4666666666666667
